"","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"Veronica_teucrium",0.272017708747949,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,-0.502643957117251,0.671591004906426,-0.531468339292326,0.07889887659623,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-0.959799822720142,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.415674504098726,-0.669545206491956,1.58193858196129,0.517017739060366,0.473711557580787,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Veronica_triloba",-2.2331344703723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0.5,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,-0.213606839922764,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.863982009656315,-0.0454312112420742,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Veronica_triphyllos",-1.39198108896084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.37885500440375,-0.0800299849742371,-1.90247545046103,0.881563915222228,-0.750709182302991,0.07889887659623,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-0.513410057961155,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.979046016887183,-0.210291511874119,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Veronica_verna",-1.39198108896084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.37885500440375,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.21898219969948,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.12549873634842,0.0801766368585308,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Veronica_vindobonensis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,1,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.943011453288911,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.567594326822731,-0.0925341542798028,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viburnum_lantana",1.39424859005428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,1.10918126537394,-0.977313908455895,0.416604736068895,-0.785213700096451,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,-1.17100613052366,-0.506655847922114,2.14692766691402,1.40709211259973,4.48308011165949,1.6230332891399,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,1.08256332686194,-0.367301321999874,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,1,0,0,0,0,0,0
"Viburnum_opulus",1.77239600169511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0.6972666309474,-0.733374792059597,0.680099123662607,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,3.84355658421655,-1.17100613052366,-0.506655847922114,3.003586274758,1.40709211259973,3.11603297167155,1.43045553708493,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,1.1322501314035,-0.394778038771882,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,1,0,0,0,0,0,0
"Vicia_angustifolia",-0.229762995106401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-0.828048562170369,-0.27328709151468,1.65469054444191,2.67123660667427,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.7531854635276,-0.963537372934444,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.258152030382021,-0.5125353963662,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_cassubica",0.190976375734686,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0.99427016071862,-0.239320885434182,2.36781445753208,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,-0.506655847922114,2.1479593692432,-0.963537372934444,-0.164880164299511,-0.0609024032477833,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,1.58193858196129,-0.74219943182486,0.473711557580787,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_cracca",0.596534498537569,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0.187779127900573,0.0375551580704772,0.216619252151617,0.943011453288911,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,-0.506655847922114,1.68003999570368,-0.963537372934444,0.710030005292771,0.727322814465602,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.684512505705573,-0.178889549848968,1.58193858196129,2.61571302386908,2.88074077679881,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_dalmatica",0.415619974847137,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_dumetorum",1.0277605464723,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,2.37436089645396,-0.963537372934444,0.746120049788453,-0.105687926981498,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_grandiflora",0.272017708747949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,-0.569459900343066,0.162097913698967,0.315260740840545,-0.785213700096451,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.82841248496307,-0.963537372934444,-1.53192730428745,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.744541339299638,-0.100384644786089,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_hirsuta",0.190976375734686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-0.583888620508426,-0.30931185553945,0.508321051750553,0.943011453288911,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,1.08654507403504,-0.963537372934444,-1.53192730428745,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.965651926049404,-0.182814795102111,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_lathyroides",-0.749898428157058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-0.921542498196959,0.0756384800395196,0.114261816970982,0.07889887659623,-0.454572899827647,-0.213606839922764,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0.512258895453249,-0.963537372934444,-1.53192730428745,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.71340126749433,-0.100384644786089,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_oreophila",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0.07889887659623,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,1.41559271950411,-0.123936116304953,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_pannonica",0.10222037549023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,2.19232581626771,-0.963537372934444,-1.53192730428745,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_pisiformis",1.06166724367319,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,2.20417756379208,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,1.46967782855354,0.559056557742086,1.58193858196129,-0.182547355875871,5.76917583986043,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_sativa",0.190976375734686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,0.374754862670233,-0.226969537768547,0.122707149906678,2.67123660667427,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,2.07576175492214,-0.963537372934444,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_sepium",0.10222037549023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.37885500440375,-0.0800299849742371,0.351544694766434,1.40443763306746,-0.409348825042163,0.943011453288911,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,-0.506655847922114,1.88922615560005,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.910542697234452,-0.237768228646126,1.58193858196129,0.752071610958942,1.43652324526799,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_sylvatica",0.956010401238423,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0.136812434652722,0.0550529005967941,-0.0377541758715438,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,1.86579785635812,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_tenuifolia",0.700193672293253,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37885500440375,-0.0800299849742371,0.636594059412265,0.361778034293405,-0.0494087353228041,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,-0.506655847922114,1.9278414000129,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,1.48922737241085,-0.116085625798664,1.58193858196129,-0.182547355875871,0.473711557580787,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_tetrasperma",-0.105509248107277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-2.0092039948832,0.703498653042651,1.19526443274006,1.80712402998159,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0.71021723357674,-0.963537372934444,-1.53192730428745,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.700868451741908,-0.12001087105181,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vicia_villosa",0.479902252483069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,0.340721445886514,0.0365258790983411,-0.736183209653594,0.07889887659623,0,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,2.33400391819339,-0.963537372934444,-0.985108448292276,-0.661028421279566,-0.150982119536845,-0.191477287372964,-0.0715351730397195,4.43372244697862,0.23569337832639,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vinca_minor",-1.01676257262863,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.52174319152254,-0.0800299849742371,-0.173581270012091,-0.0375822068954714,-0.257332832199637,0.943011453288911,-0.454572899827647,1.16450883770091,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,1.10042239377223,0,0.655348119693254,-0.661028421279566,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.722726910174587,-1.02281727927491,1.58193858196129,-0.182547355875871,1.43652324526799,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Vincetoxicum_hirundinaria",0.415619974847137,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,0.483352032359321,2.93703402257838,-0.858302723903757,0.943011453288911,-0.454572899827647,1.75512984239676,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,1.21515853311063,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.54039128621274,-1.45459425712074,1.58193858196129,0.752071610958942,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Viola_alba",-1.01676257262863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.37885500440375,-0.0800299849742371,0,0,0.874341781183613,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,1.95413633898707,2.00177672963684,0.147574706566053,-0.963537372934444,0.381938691695666,-0.213173183942415,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.656580390025854,0.34316806881917,1.58193858196129,-0.462373393850366,0.634180172195321,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_ambigua",-1.39198108896084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.37885500440375,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0.524669415947059,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0,-0.963537372934444,1.74898583168361,2.32616601175923,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.128051433927218,0.433448709641481,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_arvensis",-0.847685185984445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.169731325413269,-0.0800299849742371,-0.195776578481506,-0.0766948078366499,-0.721826143662911,2.67123660667427,-0.454572899827647,-1.93625143695235,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,-0.433070326627989,-0.963537372934444,-1.80533673228504,-1.70453112427513,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.517844413665458,1.11251613843538,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_biflora",-1.01676257262863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.76403318271504,-0.0800299849742371,-1.10255700885603,2.78573001367435,-1.2859743837674,0.943011453288911,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,-0.164559789757878,-0.963537372934444,0.0177573336028781,-0.00268122239395371,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.05044811882998,1.07718893115708,0.627211961883293,-0.249705604989749,0.955117401424391,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_canina",-0.847685185984445,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.37885500440375,-0.0800299849742371,-0.749977955850576,-0.0715484129759685,0.587200461369953,0.07889887659623,0,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.412399387361774,2.00177672963684,0.065869130694262,-0.963537372934444,1.20216697568843,1.43045553708493,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.205341298479394,-0.0297302302294989,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_collina",-1.14932692537918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0.397857777720977,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.808919893285967,0.095877617871106,1.58193858196129,-0.462373393850366,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_elatior",-0.229762995106401,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-0.129291974020086,2.00177672963684,0.298779103160717,-0.963537372934444,2.31439652878262,2.0798456312238,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.159843260489439,-0.0336554754826421,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_epipsila",0,0,0,0,0,0,0,0,1,0,0.0416991426344505,0.133671083398285,0.518316445830086,0.0370226032735776,0.0374123148869836,0.0526110678098207,0.179267342166797,0,0,1,0,1,0,0,0,1,0,0,0,-0.0800299849742371,0,0,0,0,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0,-0.963537372934444,0.381938691695666,-0.808820649600826,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.00927245150203678,-0.462373393850366,1.43652324526799,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_hirta",-1.01676257262863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,1.02996607275472,-0.703525701867645,0.443629801463122,0.07889887659623,-0.454572899827647,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0.689238256052201,-0.963537372934444,2.20503275758358,2.12463115495751,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.739661551760571,0.248962182743718,1.58193858196129,-0.367232540939037,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_kitaibeliana",-1.39198108896084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-1.93625143695235,1.06825340961718,-1.85812506704784,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,-0.384912290504205,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.225656632408696,1.08111417641022,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_lutea",-0.847685185984445,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,-1.24364600322656,-0.557368087824293,-0.586700816691777,0.943011453288911,0,0,0,0,0,0,-0.26861629036035,0,2.00177672963684,-0.298815058192934,-0.963537372934444,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0.738600577298255,1.48541443748405,1.58193858196129,2.61571302386908,1.43652324526799,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Viola_mirabilis",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,1.21032122534181,2.18566037291889,-0.7338185164316,-0.785213700096451,-0.454572899827647,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,1.95413633898707,2.00177672963684,0.33130887721167,-0.963537372934444,2.43250940167758,2.03506010749008,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.910954994185928,0.162606787174553,1.58193858196129,-0.462373393850366,-0.489100130106421,0.0425926739703652,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
