"","X","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"1897","Samolus_valerandi",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.25,0,5.25619244024737,25.23,169.81,2,0,0.6,1,1,0,0,0,0.5,0,-3.2188758248682,1,20,4,0,0,0,0,6.93672167277473,38.67,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1898","Sanguisorba_minor",-0.596020469829223,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.88,0,8.04694953336589,20.5,311.1,3,0.5,0.75,1,0,1,0,0,0.25,0,1.44691898293633,1,20,4,0,0,0,0,6.86675618544744,41.21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1899","Sanguisorba_officinalis",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.5,0,7.77177118229006,22.01,271.67,4,0,0.75,1,1,0,0,0,0.5,0,0.858661619037519,0,20,4,0,0,0,0,NA,NA,4,0.5,0.03,2,0,0,1,1,0,0,0,0,0,0,0,0
"1900","Sanicula_europaea",-1.20064501423326,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.63,0,7.78904040165748,30.95,198,3,0.5,0.75,1,1,0,0,0,0.5,0,1.05779029414785,1,20,4,0,0,0,0,7.73853169453012,39.36,4,1,0.01,3,0,0,1,0,1,0,0,0,0,0,0,0
"1901","Saponaria_officinalis",-0.596020469829223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.75,0,7.68040656065468,23.35,199.5,5,0,0.5,1,1,0,0,0,0.5,1,0.418710334858185,0,38,8.42,0,0,0,0,8.33141045163317,40.59,4,6,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"1902","Sasa_palmata",0.916690651895482,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
"1903","Saxifraga_bulbifera",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.29592501400374,40,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0
"1904","Saxifraga_granulata",-1.26940060964839,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.25,0,6.25286681053928,33.57,83.5,2,0,0.75,0,1,0,0,0,0.75,0,-3.2188758248682,0,16.67,3.8,0,0,0,0,8.42333076311378,39.85,2.4,4.79,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1905","Saxifraga_hostii",-1.20064501423326,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1906","Saxifraga_moschata",-2.39689577246529,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.88,0,NA,NA,NA,3,0,0.75,1,1,0,0,0,0.5,0,NA,1,15,1,0,0,0,0,7.09783830416986,39.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"1907","Saxifraga_oppositifolia",-3.19418321227783,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.75,0,NA,14.8,NA,3,0,0.75,1,1,0,0,0,0.25,0,-2.12026353620009,1,15,1,0,0,0,0,7.80978885894933,39.79,4,1,0.12,3,0,1,1,1,0,0,0,0,0,0,0,0
"1908","Saxifraga_paniculata",-1.46533756846034,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,4.33073334028633,8.61,248.23,2,0,0.75,0,1,0,0,0,0.5,0,-2.65926003693278,1,17.5,1.57,0,0,0,0,NA,NA,4,0.9,0.11,4,0,0,1,1,0,0,0,0,0,0,0,0
"1909","Saxifraga_rosacea",-1.60445037092306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,0.75,NA,NA,NA,NA,0,NA,0,-2.65926003693278,1,15,1,0,0,0,0,NA,NA,4,1,0.07,4,0,0,1,1,0,0,0,0,0,0,0,0
"1910","Saxifraga_tridactylites",-2.39689577246529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.75,0,3.63758615972639,23.07,117.88,2,0.5,0.6,1,1,0,0,0,0,0,-3.91202300542815,0,5,1,0,0,0,0,7.02235101837983,39.67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1911","Scabiosa_canescens",-0.964955903855436,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,5.72847508724657,9.84,211.56,3,0.5,0.75,1,1,0,0,0,0,1,0.19062035960865,1,20,4,0,0,0,0,8.26094001614811,39.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1912","Scabiosa_columbaria",-0.429245636773568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.88,0,8.5742028164099,19.21,171.33,3,0.5,0.75,0,1,0,0,0,0.25,1,0.672944473242426,1,17.5,3.86,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1913","Scabiosa_lucida",-0.691149177897272,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,0.88,0,NA,NA,NA,4,0.5,0.75,0,1,0,0,0,0.25,1,0.65232518603969,1,20,4,0,0,0,0,7.53482141599496,39.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1914","Scabiosa_ochroleuca",-0.596020469829223,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,6.05443934626937,11.63,248.94,3,0.5,0.75,1,1,0,0,0,0,1,0.392042087776024,1,20.5,4.02,0,0,0,0,7.48367739319187,38.63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1915","Scheuchzeria_palustris",-1.89047544216721,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.25,0,6.42532272971736,9.78,292.92,3,0,0.75,0,0,1,0,0,0.5,0,1.93585981320181,1,20,4,0,0,0,0,6.95685015862585,44.95,4,1.8,0.11,3,0,0,1,0,0,0,0,0,0,0,1,0
"1916","Schoenoplectus_lacustris",0.642380063506292,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.13,0,6.59646334089122,19.07,186.5,5,0,0.75,0,1,1,0,0,0.5,0,0.73716406597672,0,20,4,0,0,0,0,7.02346505581084,36.9,4,1,0.4,5,0,0,1,0,0,0,0,0,0,1,0,0
"1917","Schoenoplectus_mucronatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,7.63625995082314,38.1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0
"1918","Schoenoplectus_pungens",NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,20,4,0,0,0,0,6.71588023258311,33.53,4,1,0.13,4,0,0,1,0,0,0,0,0,0,1,0,0
"1919","Schoenoplectus_supinus",-1.70925824771631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.25,0,NA,NA,NA,5,0,0.5,1,0,1,0,0,0,0,NA,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1920","Schoenoplectus_tabernaemontani",0.000999500333083423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.13,0,8.79338449715252,5.41,115.97,2,0,0.75,0,0,1,0,0,0.5,0,0.29266961396282,0,20,4,0,0,0,0,6.98418840301677,35.8,4,1,0.4,5,0,0,1,0,0,0,0,0,0,1,0,0
"1921","Schoenoplectus_triqueter",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.13,0,7.74022952476318,6.8,149.31,4,0,0.75,0,0,1,0,0,0.5,0,NA,0,20,4,0,0,0,0,7.04057141587225,36.2,4,1,0.4,5,0,0,1,0,0,0,0,0,0,1,0,0
"1922","Schoenus_ferrugineus",-0.913793851675568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.25,0,4.59461467204857,8.69,310.66,3,0,0.75,0,0,1,0,0,0.5,0,-1.34707364796661,1,5,1,0,0,0,0,7.47980205248875,39.01,2,1,0.01,3,0,0,1,0,0,0,0,0,0,1,0,0
"1923","Schoenus_nigricans",-0.691149177897272,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.25,0,6.61896592705598,4.78,383.55,3,0,0.75,1,0,1,0,0,0.5,0,-0.430782916092454,1,5,1,0,0,0,0,7.38858756611019,39.31,2,1,0.01,3,0,0,1,0,0,0,0,0,0,1,0,0
"1924","Scilla_bifolia",-2.03255795578099,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,7.77348928723914,41.45,78.61,2,NA,NA,NA,NA,NA,NA,0,NA,1,2.25758772706331,1,5,5,0,0,0,0,10.0662499024048,NA,3.33,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1925","Scilla_kladnii",-2.03255795578099,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,9.68619559719106,45.62,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1926","Scilla_vindobonensis",-2.03255795578099,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.5,0,NA,NA,NA,2,0,0.5,1,1,0,0,0,0.5,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0
"1927","Scirpoides_holoschoenus",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.25,0,NA,NA,NA,2,0,NA,0,0,1,0,0,0.5,0,NA,0,20,4,0,0,0,0,6.13528346620409,36.06,4,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"1928","Scirpus_radicans",-0.429245636773568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.25,0,NA,NA,NA,2,0,NA,0,0,1,0,0,0.5,0,NA,1,15,3.67,0,0,0,0,6.63668119391038,37.29,2.67,1,0.19,3,0,0,1,0,0,0,0,0,0,1,0,0
"1929","Scirpus_sylvaticus",-0.429245636773568,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,0,8.84831255551545,22.39,215.51,4,0,NA,0,0,1,0,0,0.5,0,-2.04022082852655,1,20,4,0,0,0,0,6.44716322162363,36.36,4,4,0.21,6,0,0,1,0,0,0,0,0,0,1,0,0
"1930","Scleranthus_annuus",-2.03255795578099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,6,0,0.5,1,1,0,0,0,0,1,NA,0,5,1,0,0,0,0,8.11864510545714,40.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1931","Scleranthus_perennis",-2.1119647333854,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1.53039470509365,18.93,215.62,4,0,0.5,1,1,0,0,0,0,1,0.3293037471426,1,6.67,2,0,0,0,0,7.40274416092178,41.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1932","Scleranthus_polycarpos",-2.39689577246529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,0.587786664902119,44.56,220.85,2,0,0.6,1,1,0,0,0,0,1,NA,0,5,1,0,0,0,0,8.20174244681684,42.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1933","Scleranthus_verticillatus",-2.64507540194082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,0,0.6,1,0,0,0,0,0,1,NA,0,5,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1934","Sclerochloa_dura",-2.29263476214088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,1,0,NA,0,0,1,0,0,0,0,NA,0,5,1,0,0,0,0,7.84676594729254,45.92,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1935","Scopolia_carniolica",-0.913793851675568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,20,4,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1936","Scorzonera_austriaca",-1.38230233985035,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0.88,0,NA,NA,NA,2,0,NA,1,1,0,0,0,0,0,1.84530023615608,1,38.75,8.35,0,0,0,0,9.22676966892706,39.19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1937","Scorzonera_cana",-1.38230233985035,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,0,5.47604505433176,13.67,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,20,4,0,0,0,0,8.45313242280342,40.34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1938","Scorzonera_hispanica",-0.429245636773568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.88,0,7.90174751852014,13.88,216.83,2,0,0.9,1,1,0,0,0,0,0,1.73518911773966,NA,20,4,0,0,0,0,8.38231002841883,39.26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1939","Scorzonera_humilis",-1.20064501423326,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.75,0,7.99794217348987,19.13,168.1,2,0,0.88,1,1,0,0,0,0,0,1.31372366828506,1,20,4,0,0,0,0,9.2949673251521,40.74,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1940","Scorzonera_laciniata",-1.38230233985035,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0.88,0,5.90399852132671,18.35,199.16,3,0,NA,1,1,0,0,0,0,0,1.15688119679209,1,7.5,2.33,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1941","Scorzonera_parviflora",-1.20064501423326,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,2,0,NA,1,1,0,0,0,0.5,0,NA,1,16.67,3.8,0,0,0,0,8.68888848896889,39.07,4,1,0.01,3,0,0,1,0,0,0,1,0,0,0,0,0
"1942","Scorzonera_purpurea",-1.04696905551627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.88,0,NA,NA,NA,2,0,1,1,1,0,0,0,0,0,NA,1,20,4,0,0,0,0,9.02133009548777,39.43,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1943","Scorzoneroides_autumnalis",-1.04696905551627,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.75,0,5.70388246965653,25.91,157.74,5,0,0.88,0,1,0,0,0,0.5,0,-0.210721031315653,1,17.5,3.86,0,0,0,0,8.08786460189343,39.46,3,1,0.01,3,0,0,1,0,0,0,1,0,0,0,0,0
"1944","Scrophularia_nodosa",-0.429245636773568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,9.00773447187952,26,182,3,0,0.75,0,1,0,0,0,0.5,0,-2.20727491318972,0,20,4,0,0,0,0,7.20654790006318,40.27,4,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"1945","Scrophularia_scopolii",-0.596020469829223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3,0,1,1,1,0,0,0,0.5,0,-1.89711998488588,0,20,4,0,0,0,0,NA,NA,3,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1946","Scrophularia_umbrosa",-0.355247391947547,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.25,0,8.24083871876896,29.42,148.54,3,0,0.75,1,1,0,0,0,0.5,0,-2.40794560865187,0,15,3.67,0,0,0,0,7.78368224466673,NA,2.5,1,0.07,4,0,1,1,0,0,0,0,0,0,1,0,0
"1947","Scrophularia_vernalis",-0.964955903855436,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,8.16525842364146,22.78,182.23,4,0,0.5,1,1,0,0,0,0,0,-1.56064774826467,1,15,3.67,0,0,0,0,6.61300830880823,40.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1948","Scutellaria_altissima",-0.221894331913778,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.63,0,NA,NA,NA,3,0,0.75,1,1,0,0,0,0.5,0,0.412109650826833,1,20,4,0,0,0,0,NA,NA,4,6,0.01,4,0,0,1,1,0,0,0,0,0,0,0,0
"1949","Scutellaria_galericulata",-0.796287939479459,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.25,0,6.46212421111585,39.51,211.04,4,0,0.6,1,1,0,0,0,0.5,0,-0.356674943938732,0,20,4,0,0,0,0,6.53528481143006,36.71,3,6,0.27,6,0,0,1,0,0,0,0,0,0,1,0,0
"1950","Scutellaria_hastifolia",-1.38230233985035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0,4.71849887129509,36.22,216.84,3,0.5,NA,1,1,0,0,0,0.5,0,NA,0,15,1,0,0,0,0,NA,NA,2,1,0.13,4,0,0,1,1,0,0,0,0,0,0,0,0
"1951","Securigera_moravica",NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","Securigera_varia",-0.286349627218002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,0,7.30429399849595,30.31,168.11,5,0,0.88,0,1,0,0,0,0.25,0,1.67709656090792,1,42.5,8.06,0,0,0,1,7.97014262934579,40.68,4,2.67,0.17,4,0,0,1,1,0,0,0,0,0,0,0,0
"1953","Sedum_acre",-2.29263476214088,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,NA,10.9,64,2,0,0.5,1,1,0,0,0,0.5,0,-2.99573227355399,1,16.25,1.31,0,0,0,0,7.80218887450098,41.05,3.5,4.33,0.1,5,1,1,1,1,0,0,0,0,0,0,0,0
"1954","Sedum_album",-2.03255795578099,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3.15700042115011,15.08,49.96,1,0,0.75,1,1,0,0,0,0.5,1,-3.50655789731998,1,17.5,1.57,0,0,0,0,6.87770835762984,41.68,4,6,0.07,5,0,1,1,1,0,0,0,0,0,0,0,0
"1955","Sedum_alpestre",-2.5133061243097,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,NA,14.1,NA,2,0,0.5,1,1,0,0,0,0.5,1,NA,1,17.5,2.71,0,0,0,0,NA,NA,3,6,0.07,5,0,1,1,1,0,0,0,0,0,0,0,0
"1956","Sedum_hispanicum",-2.5133061243097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,3,0,0.5,1,1,0,0,0,0,1,-3.50655789731998,1,5,1,0,0,0,0,6.63851543177495,40.62,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1957","Sedum_hybridum",-1.89047544216721,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
"1958","Sedum_ochroleucum",-1.89047544216721,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,1,-3.50655789731998,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0
"1959","Sedum_reflexum",-1.70925824771631,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,2,0,0.5,1,1,0,0,0,0.5,1,NA,1,15,1,0,0,0,0,8.51450157225725,42.13,4,6,0.01,4,0,1,1,1,0,0,0,0,0,0,0,0
"1960","Sedum_sexangulare",-2.29263476214088,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1.8229350866965,13.98,108.18,2,0,0.5,1,1,0,0,0,0.5,1,-3.91202300542815,1,17.5,2.71,0,0,0,0,7.3481820433232,40.13,4,6,0.07,5,0,1,1,1,0,0,0,0,0,0,0,0
"1961","Sedum_spurium",-2.03255795578099,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5.04985600724954,12.79,77.28,3,0,0.5,1,1,0,0,0,0.5,1,-2.30258509299405,1,15,1,0,0,0,0,NA,NA,4,1,0.13,4,0,NA,NA,0,0,0,0,0,0,0,0,1
"1962","Sedum_villosum",-2.29263476214088,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,2,0,0.75,1,1,0,0,0,0.5,1,-3.2188758248682,0,5,1,0,0,0,0,6.59190690098178,40.79,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1963","Selaginella_helvetica",-3.47376807449699,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.63,0,NA,NA,NA,2,1,0.9,NA,NA,NA,NA,NA,0.5,0,NA,NA,15,1,0,0,0,0,NA,NA,4,NA,0.13,NA,0,0,1,0,0,0,0,1,0,0,0,0
"1964","Selaginella_selaginoides",-2.79688141480883,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,0,0.198850858745165,24.49,NA,4,1,0.9,NA,NA,NA,NA,NA,0,0,NA,1,15,1,0,0,0,0,6.5982910212014,48.01,4,3.5,0.05,4,0,0,1,0,0,0,0,1,0,0,0,0
"1965","Selinum_carvifolia",-0.509160344446929,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.63,0,8.70671211822414,18.79,226.97,3,0.5,0.75,0,1,0,0,0,0,0,0.412109650826833,1,20,4,0,0,0,0,8.64728768466255,38.78,4,1,0.01,3,0,0,1,1,0,0,0,0,0,0,0,0
"1966","Sempervivum_tectorum",-1.46533756846034,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,6.23293905510692,15.9,43.7,2,0,0.75,0,1,0,0,0,0.75,1,NA,1,15,1,0,0,0,0,NA,NA,2.67,6,0.13,5,0,0,1,1,0,0,0,0,0,0,0,0
"1967","Senecio_aquaticus",-0.913793851675568,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.25,0,8.23853693017177,25.33,120.33,2,0.5,1,0,1,0,0,0,0,0,-0.941608539858445,1,15,3.67,0,0,0,0,8.18562610485228,38.86,2,1,0.13,4,0,0,1,0,0,0,1,0,0,0,0,0
